timestamp,FQDN_count,subdomain_length,upper,lower,numeric,entropy,special,labels,labels_max,labels_average,longest_word,sld,len,subdomain,time_difference,packetsToSameDomain
2022-08-07 15:22:19.806735,59,55,0,41,13,4.653770278785265,5,3,29,19.0,0,0,57,1,0,0,0
2022-08-07 15:22:19.809284,59,55,0,41,13,4.653770278785265,5,3,29,19.0,0,0,57,1,0:00:00.002549,1,0
2022-08-07 15:23:22.667892,59,55,0,48,6,4.510851575301713,5,3,29,19.0,0,0,57,1,0,0,0
2022-08-07 15:23:22.669790,59,55,0,48,6,4.510851575301713,5,3,29,19.0,0,0,57,1,0:00:00.001898,1,0
2022-08-07 15:24:08.183882,59,55,0,44,10,4.559946438898997,5,3,29,19.0,0,0,57,1,0,0,0
2022-08-07 15:24:08.186333,59,55,0,44,10,4.559946438898997,5,3,29,19.0,0,0,57,1,0:00:00.002451,1,0
2022-08-07 15:24:59.233586,59,55,0,43,11,4.61325571055538,5,3,29,19.0,0,0,57,1,0,0,0
2022-08-07 15:24:59.235805,59,55,0,43,11,4.61325571055538,5,3,29,19.0,0,0,57,1,0:00:00.002219,1,0
2022-08-07 15:25:57.697381,42,38,0,32,5,4.076026648608659,5,3,23,13.333333333333334,0,0,40,1,0,0,0
2022-08-07 15:25:57.699400,42,38,0,32,5,4.076026648608659,5,3,23,13.333333333333334,0,0,40,1,0:00:00.002019,1,0
